pedido,contem_dados_pessoais
"Sou Juliana Monteiro Rodrigues, portador do PIS 347.91890.22-4 e CPF 253.839.746-44. Peço informações sobre meu PIS.",1
Gostaria de obter a folha de pagamento consolidada da Secretaria de Obras do DF referente a setembro de 2021.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Valentina Cavalcanti Mendes, CPF: 355.136.493-14, RG 01.694.529-X.",1
Sou Valentina Gomes Andrade. Telefone para contato: (51) 992231-3211. Email: valentina@outlook.com. Peço informações.,1
Gostaria de obter a folha de pagamento consolidada da Secretaria de Desenvolvimento Econômico referente a novembro de 2019.,0
"Sou Tatiane Nascimento Carvalho, portador da CNH nº 50511061117 e CPF 179.011.615-58. Peço informações sobre meu cadastro no DETRAN.",1
Peço acesso aos termos de referência e edital da licitação nº 94/2023 da Tribunal de Contas do DF.,0
Meu nome é Adriana Pinto Alves. Contato: (31) 996578-7434 / adriana@hotmail.com. Gostaria de informações sobre meu processo.,1
"Gostaria de exercer meu direito ao esquecimento. CPF: 021.213.882-06, Nome: Isabela Rodrigues Mendes.",1
"Me chamo José Araújo Nascimento, CPF 296.343.266-68, Título de Eleitor 005557259146. Solicito informações sobre minha zona eleitoral.",1
Gostaria de obter o relatório de gestão da Secretaria de Meio Ambiente de 2021.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Obras do DF em 2025.,0
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Habitação no ano de 2022.,0
"Solicito correção de dados cadastrais. Nome: Eliane Moreira Machado, CPF: 347.769.695-64. Dados incorretos no sistema.",1
"Sou Arthur Freitas Pinto, titular do CPF 902.107.454-01 e título de eleitor nº 406182528225. Gostaria de informações eleitorais.",1
"Peço a anonimização dos meus dados. Dados: Nome Bruno Nascimento Souza, CPF 141.990.895-27, Email bruno@uol.com.br.",1
"Sou Alice Silva Barbosa, portador do RG 01.277.395-9 e CPF 541.900.511-52. Gostaria de obter cópia do meu processo.",1
"Sou Beatriz Rodrigues Carvalho, portador do PIS 884.68094.25-5 e CPF 455.354.532-26. Peço informações sobre meu PIS.",1
Solicito cópia do contrato nº 15485/2019 firmado entre a Controladoria-Geral do DF e a empresa Consultoria Capital.,0
"Sou Débora Costa Alves, titular do CPF 480.611.502-98 e título de eleitor nº 368155445499. Gostaria de informações eleitorais.",1
"Me chamo Miguel Alves Moraes, portador do CPF 254.431.054-50 e RG 26.221.156-0. Endereço: Cj das Flores, nº 1263, Asa Norte, Brasília-DF - CEP 73909-928. Telefone: (61) 996019-3774. Gostaria de informações.",1
Solicito dados estatísticos sobre o programa Mais Médicos no Distrito Federal.,0
Meu nome é Guilherme Batista Martins. Contato: (61) 996426-8692 / guilherme@yahoo.com.br. Gostaria de informações sobre meu processo.,1
"Solicito informações detalhadas sobre o orçamento da Secretaria de Assistência Social para o exercício de 2022, incluindo despesas com pessoal e custeio.",0
Solicito informações sobre o resultado da licitação nº 36/2025 realizada pela Instituto de Previdência do DF.,0
"Me chamo Mariana Gomes Rodrigues, CPF 251.430.978-60 e RG 01.616.574-1. Peço informações sobre meu benefício.",1
Meu nome é Gustavo Nascimento Barbosa. Contato: (61) 993465-5749 / gustavo@bol.com.br. Gostaria de informações sobre meu processo.,1
Peço acesso aos indicadores de desempenho da Secretaria de Saúde do DF.,0
Peço acesso aos termos de referência e edital da licitação nº 10/2025 da Controladoria-Geral do DF.,0
"Sou Bianca Carvalho Ferreira, titular do CPF 018.889.203-60 e título de eleitor nº 278194922047. Gostaria de informações eleitorais.",1
Solicito dados estatísticos sobre o programa Programa de Habitação no Distrito Federal.,0
"Sou Gustavo Gomes Cavalcanti, titular do CPF 875.624.794-02 e título de eleitor nº 877709204960. Gostaria de informações eleitorais.",1
Peço acesso aos gastos com cartão corporativo da Secretaria de Segurança Pública.,0
Gostaria de obter dados sobre assistência social no Distrito Federal.,0
"Solicito correção de dados cadastrais. Nome: Samuel Pinto Nascimento, CPF: 762.391.347-67. Dados incorretos no sistema.",1
Gostaria de obter dados sobre segurança pública no Distrito Federal.,0
Sou Brenda Souza Lima. Telefone para contato: (41) 992200-8121. Email: brenda@outlook.com. Peço informações.,1
Peço acesso aos gastos com cartão corporativo da Secretaria de Educação do DF.,0
"Peço a anonimização dos meus dados. Dados: Nome André Freitas Ramos, CPF 875.602.359-64, Email andre@uol.com.br.",1
"Solicito informações sobre o processo do meu pai Amanda Torres Ramos, CPF 105.537.552-00, RG 14.872.386-8.",1
Peço acesso aos termos de referência e edital da licitação nº 64/2023 da Secretaria de Ciência e Tecnologia.,0
Gostaria de obter o relatório de gestão da Instituto de Previdência do DF de 2021.,0
"Sou Amanda Costa Barbosa, titular do CPF 392.848.892-94 e título de eleitor nº 146996019963. Gostaria de informações eleitorais.",1
Peço acesso aos termos de referência e edital da licitação nº 55/2022 da Tribunal de Contas do DF.,0
"Peço a anonimização dos meus dados. Dados: Nome Matheus Santos Correia, CPF 780.205.034-04, Email matheus@yahoo.com.br.",1
Solicito informações sobre o planejamento estratégico da Secretaria de Desenvolvimento Econômico.,0
"Meu nome é André Bezerra Santos, PIS/PASEP 552.80258.08-4, CPF 141.744.122-43. Solicito informações sobre meu FGTS.",1
"Peço a anonimização dos meus dados. Dados: Nome Noah Nascimento Pereira, CPF 968.822.002-70, Email noah@outlook.com.",1
Peço acesso aos indicadores de desempenho da Secretaria de Cultura.,0
"Sou Gisele Gomes Dias, titular do CPF 330.942.719-60 e título de eleitor nº 095606717833. Gostaria de informações eleitorais.",1
"Sou Cristina Reis Oliveira, portador da CNH nº 22494366539 e CPF 271.848.748-89. Peço informações sobre meu cadastro no DETRAN.",1
Gostaria de obter dados sobre turismo no Distrito Federal.,0
Peço acesso aos indicadores de desempenho da Instituto de Previdência do DF.,0
Gostaria de obter a ata de julgamento da licitação nº 1/2024 da Secretaria de Segurança Pública.,0
"Solicito correção de dados cadastrais. Nome: Brenda Santos Silva, CPF: 062.507.544-74. Dados incorretos no sistema.",1
Peço acesso ao projeto executivo da obra Implantação do Parque.,0
"Peço informações sobre o cadastro do meu dependente Letícia Correia Almeida, CPF 476.913.284-00, data nasc. 27/05/1987.",1
Peço acesso aos relatórios de gestão do programa Segurança Alimentar.,0
"Gostaria de alterar meu email cadastrado. Nome: Larissa Alves Nascimento, CPF: 918.574.482-43. Novo email: larissa@hotmail.com.",1
Gostaria de obter dados sobre cultura no Distrito Federal.,0
"Gostaria de obter informações sobre todos os contratos ativos da Procuradoria-Geral do DF com valores superiores a R$ 100.000,00.",0
"Solicito informações sobre o processo do meu pai Davi Dias Teixeira, CPF 416.193.357-60, RG 28.875.317-1.",1
"Sou Heitor Reis Andrade, CPF 621.631.978-75, RG 14.803.458-1. Telefone: (31) 993523-5296. Email: heitor@gmail.com. Moro em Rua L2 Sul, nº 7262, Cruzeiro, Brasília-DF - CEP 73707-457. Solicito informações sobre meu benefício.",1
"Sou Vanessa Ferreira Rodrigues, portador do CPF 249.234.640-46. Gostaria de saber o andamento do meu requerimento.",1
Sou Lorenzo Freitas Ferreira. Telefone para contato: (11) 991492-4521. Email: lorenzo@gmail.com. Peço informações.,1
"Sou Mateus Pinto Pereira, portador do PIS 565.97318.67-6 e CPF 921.253.311-60. Peço informações sobre meu PIS.",1
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Fazenda do DF em 2025.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 13/2022.,0
"Meu nome é Gabriel Monteiro Bezerra, PIS/PASEP 643.65445.44-0, CPF 260.121.033-87. Solicito informações sobre meu FGTS.",1
Gostaria de obter dados sobre finanças públicas no Distrito Federal.,0
"Sou Lúcia Rodrigues Teixeira, titular do CPF 499.208.654-35 e título de eleitor nº 578500394421. Gostaria de informações eleitorais.",1
Peço acesso à relação de servidores que receberam gratificação no mês de fevereiro de 2024.,0
Peço acesso aos relatórios de gestão do programa Programa de Assistência Farmacêutica.,0
Solicito informações sobre o planejamento estratégico da Secretaria de Transporte e Mobilidade.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 87/2021.,0
Peço acesso aos gastos com cartão corporativo da Secretaria de Cultura.,0
"Me chamo Laura Campos Alves, CPF 335.574.032-20 e RG 02.255.921-5. Peço informações sobre meu benefício.",1
"Gostaria de obter informações sobre todos os contratos ativos da Departamento de Trânsito com valores superiores a R$ 100.000,00.",0
"Me chamo Juliana Almeida Ferreira, portador do CPF 537.731.219-89 e RG 22.197.649-3. Endereço: Quadra W3 Sul, nº 7249, Taguatinga, Brasília-DF - CEP 72047-464. Telefone: (81) 998671-3741. Gostaria de informações.",1
Solicito informações sobre o resultado da licitação nº 25/2021 realizada pela Secretaria de Educação do DF.,0
"Me chamo Laura Oliveira Reis, CPF 544.942.585-63 e RG 76.627.827-4. Peço informações sobre meu benefício.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Pedro Rodrigues Santos, CPF: 594.709.084-81, RG 29.164.785-0.",1
Gostaria de obter o relatório de execução orçamentária da Secretaria de Ciência e Tecnologia referente ao 2021.,0
Solicito cópia do contrato nº 79248/2019 firmado entre a Controladoria-Geral do DF e a empresa Construções Centrais.,0
Solicito cópia do contrato nº 46630/2022 firmado entre a Instituto de Previdência do DF e a empresa Construtora Planalto Ltda.,0
Gostaria de obter o relatório de execução orçamentária da Secretaria de Agricultura referente ao 2026.,0
Gostaria de obter a folha de pagamento consolidada da Secretaria de Fazenda do DF referente a novembro de 2019.,0
"Me chamo Arthur Mendes Reis, CPF 642.956.559-96, Título de Eleitor 606702821256. Solicito informações sobre minha zona eleitoral.",1
"Sou Bianca Pinto Freitas, CPF 392.669.197-21, RG 69.633.024-1. Telefone: (51) 999186-5237. Email: bianca@yahoo.com.br. Moro em Qd do Comércio, nº 9631, Taguatinga, Brasília-DF - CEP 72188-777. Solicito informações sobre meu benefício.",1
"Solicito informações sobre o processo do meu pai Gabriel Andrade Nascimento, CPF 305.362.321-80, RG 99.034.044-X.",1
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Emprego no ano de 2021.,0
"Gostaria de alterar meu email cadastrado. Nome: Amanda Cavalcanti Bezerra, CPF: 734.911.651-99. Novo email: amanda@uol.com.br.",1
Solicito informações sobre o planejamento estratégico da Secretaria de Segurança Pública.,0
Peço acesso à relação de servidores que receberam gratificação no mês de julho de 2023.,0
Solicito informações sobre o planejamento estratégico da Instituto de Previdência do DF.,0
"Solicito informações sobre o processo do meu pai Caleb Teixeira Silva, CPF 262.939.908-70, RG 48.944.537-9.",1
Nome: João Vieira Moraes. CPF: 650.235.708-35. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Agricultura.,1
"Sou Isabela Carvalho Gomes, portador do CPF 101.745.668-24. Gostaria de saber o andamento do meu requerimento.",1
Gostaria de obter o número de beneficiários do programa Programa de Erradicação do Trabalho Infantil em 2024.,0
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Fazenda do DF com valores superiores a R$ 100.000,00.",0
"Meu nome é Camila Martins Dias, PIS/PASEP 269.97483.40-4, CPF 320.061.911-28. Solicito informações sobre meu FGTS.",1
"Sou Lorenzo Moraes Mendes, titular do CPF 474.217.622-72 e título de eleitor nº 437975888811. Gostaria de informações eleitorais.",1
Solicito informações sobre o cronograma físico-financeiro da obra Modernização do Sistema de Esgoto.,0
Solicito informações sobre o cronograma físico-financeiro da obra Implantação do Parque.,0
"Me chamo Adriana Batista Barbosa, CPF 417.574.412-63, Título de Eleitor 924381590001. Solicito informações sobre minha zona eleitoral.",1
Gostaria de obter dados sobre transporte público no Distrito Federal.,0
Gostaria de obter o número de beneficiários do programa Cadastro Único em 2023.,0
Solicito dados estatísticos sobre o programa Programa de Atenção Básica no Distrito Federal.,0
Peço acesso ao projeto executivo da obra Construção do Hospital Regional.,0
"Meu nome é Tatiane Rodrigues Oliveira, PIS/PASEP 835.55841.60-2, CPF 325.924.619-30. Solicito informações sobre meu FGTS.",1
Solicito informações sobre o planejamento estratégico da Secretaria de Ciência e Tecnologia.,0
Solicito informações sobre o resultado da licitação nº 74/2023 realizada pela Secretaria de Assistência Social.,0
Gostaria de obter o relatório de gestão da Secretaria de Cultura de 2023.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 731.011.060-95, Nome: Mateus Alves Bezerra.",1
Peço acesso aos termos de referência e edital da licitação nº 4/2020 da Secretaria de Saúde do DF.,0
Gostaria de obter o número de beneficiários do programa Programa de Vacinação em 2025.,0
Solicito informações sobre o planejamento estratégico da Companhia de Saneamento Ambiental.,0
"Gostaria de obter informações sobre o benefício da minha mãe Pedro Batista Rodrigues, CPF 907.293.496-24.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Antônia Ribeiro Moraes, CPF: 554.605.047-08, RG 29.674.779-5.",1
Meu nome é Amanda Ferreira Santos e meu CPF é 366.414.453-80. Solicito informações sobre meu processo administrativo nº 86441/2025.,1
"Meu nome é Daniel Gomes Reis, PIS/PASEP 219.45871.20-5, CPF 541.924.530-29. Solicito informações sobre meu FGTS.",1
Gostaria de obter a folha de pagamento consolidada da Secretaria de Cultura referente a março de 2025.,0
"Sou Caleb Almeida Cardoso, CPF 443.569.007-15, RG 54.212.660-2. Telefone: (81) 998674-8001. Email: caleb@yahoo.com.br. Moro em Conjunto L2 Sul, nº 8053, Santa Maria, Brasília-DF - CEP 71718-423. Solicito informações sobre meu benefício.",1
"Me chamo Amanda Nascimento Cavalcanti, CPF 867.365.467-02 e RG 12.138.983-0. Peço informações sobre meu benefício.",1
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Merenda Escolar no ano de 2023.,0
"Me chamo Antônio Pinto Souza, portador do CPF 659.496.025-36 e RG 92.473.154-1. Endereço: Avenida L2 Sul, nº 7013, Samambaia, Brasília-DF - CEP 70779-240. Telefone: (91) 992674-1640. Gostaria de informações.",1
Peço acesso aos relatórios de gestão do programa Programa de Transporte Escolar.,0
Solicito informações sobre o planejamento estratégico da Secretaria de Cultura.,0
"Me chamo Lúcia Araújo Alves, CPF 196.143.760-07, Título de Eleitor 825186672105. Solicito informações sobre minha zona eleitoral.",1
"Gostaria de obter informações sobre o benefício da minha mãe Yasmin Monteiro Teixeira, CPF 436.717.139-68.",1
"Sou Bruna Dias Santos, CPF 431.298.511-19, RG 95.808.104-9. Telefone: (91) 998198-9106. Email: bruna@yahoo.com.br. Moro em Qd EQS, nº 8127, Lago Sul, Brasília-DF - CEP 70244-994. Solicito informações sobre meu benefício.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Henry Cavalcanti Martins, CPF: 991.254.732-20, RG 34.719.985-3.",1
