pedido,contem_dados_pessoais
Contato: (65) 93310-6566. Solicito retorno.,1
Peço acesso ao projeto executivo da obra Reforma da Escola Pública.,0
E-mail: maria.ferreira@hotmail.com. Solicito acesso às minhas informações.,1
"Meu nome é Rafael Souza Lima, PIS/PASEP 658.39798.36-9, CPF 551.852.105-75. Solicito informações sobre meu FGTS.",1
Me chamo Ana Barbosa Oliveira. Solicito acesso aos autos do meu processo SEI.,1
Solicito ocorrência atendida pelo CBMDF de nº 2001847515434822.,0
Solicito informações sobre a frota oficial e manutenção.,0
"Solicito informações detalhadas sobre o orçamento da Secretaria de Transporte e Mobilidade para o exercício de 2023, incluindo despesas com pessoal e custeio.",0
"Peço atualização do meu endereço. Nome: Melissa Nunes Silva, CPF: 252.102.242-01. Novo endereço: Cj L2 Norte, nº 9377, Brazlândia, Brasília-DF - CEP 72721-405.",1
"Sou Brenda Santos Costa, titular do CPF 648.761.507-29 e título de eleitor nº 453590550424. Gostaria de informações eleitorais.",1
"Meu nome é Théo Araújo Fernandes, PIS/PASEP 226.45635.33-5, CPF 138.567.611-60. Solicito informações sobre meu FGTS.",1
Meu nome é Laura Cavalcanti Dias e meu CPF é 144.166.368-14. Solicito informações sobre meu processo administrativo nº 89306/2023.,1
"Gostaria de alterar meu email cadastrado. Nome: Mateus Araújo Souza, CPF: 320.913.523-14. Novo email: mateus@hotmail.com.",1
ID do contrato: 59311724. Solicito aditivos.,0
"Sou Noah Correia Alves, portador da CNH nº 87514930448 e CPF 493.951.547-80. Peço informações sobre meu cadastro no DETRAN.",1
Protocolo: 03522015701. Solicito andamento do processo.,0
"Peço a anonimização dos meus dados. Dados: Nome Camila Santos Campos, CPF 880.831.550-98, Email camila@outlook.com.",1
"Sou Daniel Pinto Ferreira, titular do CPF 218.879.750-71 e título de eleitor nº 766872132326. Gostaria de informações eleitorais.",1
"Solicito acesso integral aos autos do Processo SEI 30276-80333127/2001-06, com urgência.",0
Solicito retificação cadastral. Meu CPF é 567.584.931-99.,1
Solicito informações sobre a licitação nº 46/2023.,0
Nome: Matheus Dias Torres. CPF: 793.676.602-27. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Agricultura.,1
Documento/Empenho Nº 2019NE87340. Solicito confirmação de recebimento.,0
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Desenvolvimento Econômico.,0
ID do contrato: 13296923. Solicito aditivos.,0
Solicito dados estatísticos sobre o programa Programa de Emprego no Distrito Federal.,0
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
Solicito informações sobre as despesas com diárias da Secretaria de Esporte e Lazer no ano de 2024.,0
E-mail: paulo.ferreira@gmail.com. Solicito acesso às minhas informações.,1
Solicito ocorrência atendida pelo PMDF de nº 2009662226109644.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Vanessa Cardoso Bezerra, CPF: 363.928.451-86, RG 74.875.604-0.",1
Solicito dados estatísticos sobre o programa Programa de Atenção Básica no Distrito Federal.,0
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
Peço acesso aos relatórios de gestão do programa Programa de Atenção Básica.,0
E-mail: thiago.oliveira@gmail.com. Solicito acesso às minhas informações.,1
Nome: Karina Costa Ramos. CPF: 922.025.455-73. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Saúde do DF.,1
Solicito informações sobre a frota oficial e manutenção.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Tiago Moreira Martins, CPF: 514.619.245-61, RG 43.240.223-X.",1
PIS/PASEP 833.57483.40-1. Solicito atualização cadastral.,1
Documento/Empenho Nº 2026NE25264. Solicito confirmação de recebimento.,0
"Dados pessoais: Nome Isabela Cardoso Ribeiro, CPF 150.895.146-23, Email isabela.ribeiro@hotmail.com. Solicito anonimização.",1
Solicito cópia do contrato nº 45944/2018 firmado entre a Tribunal de Contas do DF e a empresa Construtora Planalto Ltda.,0
Telefone: 74 99794 9102. Solicito retorno.,1
Nome: Priscila Araújo Ramos. CPF: 661.921.029-53. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Saúde do DF.,1
"Dados pessoais: Nome: Luiz Lima Monteiro, CPF: 211.678.381-06, RG: 40.825.628-X, Data Nasc: 15/05/1996. Endereço: Alameda Minas Gerais, nº 85, Sobradinho, Brasília-DF - CEP 73990-862. Contato: (21) 990136-6874 / luiz@yahoo.com.br.",1
"Sou Letícia Barbosa Rodrigues, titular do CPF 981.450.793-81 e título de eleitor nº 427328521693. Gostaria de informações eleitorais.",1
"Peço a anonimização dos meus dados. Dados: Nome Tatiane Nascimento Araújo, CPF 818.123.682-32, Email tatiane@hotmail.com.",1
Gostaria de obter a ata de julgamento da licitação nº 34/2023 da Instituto de Previdência do DF.,0
Solicito dados estatísticos sobre o programa Segurança Alimentar no Distrito Federal.,0
Solicito informações sobre o planejamento estratégico da Secretaria de Cultura.,0
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Vacinação no ano de 2020.,0
Solicito ocorrência atendida pelo CBMDF de nº 2026057902201759.,0
Gostaria de obter a ata de julgamento da licitação nº 42/2023 da Companhia de Saneamento Ambiental.,0
Gostaria de obter o número de beneficiários do programa Saúde da Família em 2023.,0
Contato: (96) 97877-2862. Solicito retorno.,1
Gostaria de obter a ata de julgamento da licitação nº 35/2026 da Secretaria de Ciência e Tecnologia.,0
"Peço informações sobre o cadastro do meu dependente Vanessa Mendes Pinto, CPF 487.350.916-57, data nasc. 21/08/1990.",1
Solicito ocorrência atendida pelo CBMDF de nº 2003294087915646.,0
Contato: (89) 92958-5297. Solicito retorno.,1
Solicito retificação cadastral. Meu CPF é 408.109.045-94.,1
Nota fiscal: 60621653869. Solicito dados consolidados.,0
Peço acesso aos indicadores de desempenho da Defensoria Pública do DF.,0
Por qual motivo o Processo SEI nº 78402-23818704/2014-12 não foi atendido até o presente momento?,0
"Dados pessoais: Nome: Cristina Ramos Monteiro, RG: 45.408.212-X, CPF: 787.716.619-21. Solicito informações sobre minha aposentadoria.",1
Solicito informações sobre as despesas com diárias da Controladoria-Geral do DF no ano de 2025.,0
Solicito a exclusão dos meus dados pessoais. Nome: Ana Santos Cardoso.,1
Solicito ocorrência atendida pelo CBMDF de nº 2017946988620313.,0
Peço acesso aos indicadores de desempenho da Secretaria de Saúde do DF.,0
"Peço a anonimização dos meus dados. Dados: Nome Samuel Oliveira Ribeiro, CPF 176.087.248-20, Email samuel@yahoo.com.br.",1
"Meu nome é Marcos Batista Ferreira, PIS/PASEP 531.33020.70-6, CPF 862.040.769-49. Solicito informações sobre meu FGTS.",1
"Endereço: Rua das Flores, Planaltina, Brasília-DF. CEP 39381-634. Solicito atualização cadastral.",1
Meu e-mail é thiago.nunes at yahoo.com.br. Solicito acesso às minhas informações.,1
Peço acesso aos gastos com cartão corporativo da Secretaria de Segurança Pública.,0
Me chamo Bruno Araújo Lima. Solicito acesso aos autos do meu processo SEI.,1
Meu e-mail é joo.arajo (at) gmail.com. Solicito acesso às minhas informações.,1
Peço acesso ao projeto executivo da obra Implantação do Parque.,0
"Sou Tiago Santos Lima, portador da CNH nº 44057076074 e CPF 675.173.713-04. Peço informações sobre meu cadastro no DETRAN.",1
"Solicito informações detalhadas sobre o orçamento da Secretaria de Assistência Social para o exercício de 2019, incluindo despesas com pessoal e custeio.",0
E-mail: thiago.vieira@yahoo.com.br. Solicito acesso às minhas informações.,1
Nome: Eduardo Barbosa Torres. CPF: 445.381.546-87. Solicito acesso aos meus dados cadastrais no sistema da Defensoria Pública do DF.,1
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Segurança Pública.,0
Nota fiscal: 01101053151. Solicito dados consolidados.,0
"Meu nome é Gustavo Silva Santos, PIS/PASEP 015.89353.89-2, CPF 956.140.278-58. Solicito informações sobre meu FGTS.",1
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Desenvolvimento Econômico em 2020.,0
Solicito informações sobre a licitação nº 5/2025.,0
"Sou Matheus Reis Mendes, portador do CPF 955.293.059-62. Gostaria de saber o andamento do meu requerimento.",1
E-mail: gustavo.arajo@hotmail.com. Solicito acesso às minhas informações.,1
Meu e-mail é rafael.ferreira [arroba] outlook.com. Solicito acesso às minhas informações.,1
Peço informações sobre o calendário de audiências públicas.,0
ID do contrato: 58948503. Solicito aditivos.,0
"Solicito informações sobre o processo do meu pai Patrícia Lima Cardoso, CPF 628.960.735-90, RG 11.519.109-8.",1
Peço acesso ao projeto executivo da obra Construção da Ciclovia.,0
"Dados pessoais: Nome Camila Oliveira Almeida, CPF 544.352.250-77, Email camila.almeida@hotmail.com. Solicito anonimização.",1
"Sou Luciana Carvalho Souza, titular do CPF 677.066.105-51 e título de eleitor nº 689694342079. Solicito informações eleitorais.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Maria Cavalcanti Teixeira, CPF: 279.137.897-94, RG 13.941.531-3.",1
"Peço a anonimização dos meus dados. Dados: Nome Guilherme Freitas Araújo, CPF 273.128.148-08, Email guilherme@hotmail.com.",1
Solicito ocorrência atendida pelo PMDF de nº 2020811185438015.,0
Meu nome é Bianca Campos Ferreira e meu CPF é 150.647.566-31. Solicito informações sobre meu processo administrativo nº 94968/2022.,1
Data do evento: 01/01/2026. Solicito agenda.,0
Me chamo Mariana Nunes Rodrigues. Solicito acesso aos autos do meu processo SEI.,1
Nota fiscal: 96393520673. Solicito dados consolidados.,0
Peço informações sobre o calendário de audiências públicas.,0
PIS/PASEP 429.77515.26-2. Solicito atualização cadastral.,1
"Peço a anonimização dos meus dados. Dados: Nome Jaqueline Nascimento Martins, CPF 508.366.257-49, Email jaqueline@yahoo.com.br.",1
Gostaria de obter o relatório de gestão da Secretaria de Meio Ambiente de 2025.,0
Gostaria de obter fotos atualizadas das obras em execução pela Departamento de Trânsito.,0
"Solicito informações sobre o quadro de servidores lotados na Instituto de Previdência do DF, por cargo e função.",0
Gostaria de obter a folha de pagamento consolidada da Secretaria de Saúde do DF referente a fevereiro de 2021.,0
"Sou Maria Andrade Mendes, portador do RG 83.435.630-7 e CPF 691.744.058-29. Gostaria de obter cópia do meu processo.",1
Gostaria de obter o número de beneficiários do programa Programa de Leite em 2021.,0
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
"Sou Guilherme Batista Silva, portador do RG 98.627.702-8 e CPF 835.233.919-20. Gostaria de obter cópia do meu processo.",1
"Me chamo Bianca Nunes Ferreira, CPF 878.638.584-45, Título de Eleitor 237024024187. Solicito informações sobre minha zona eleitoral.",1
"Endereço: SQN 112, Asa Norte, Brasília-DF. CEP 30895-683. Solicito atualização cadastral.",1
Solicito informações sobre a frota oficial e manutenção.,0
Solicito informações sobre as despesas com diárias da Secretaria de Cultura no ano de 2019.,0
CPF: 906.404.029-09. Solicito informações sobre meu cadastro.,1
"Meu nome é Mariana Souza Carvalho, CNH 66958286322, CPF 544.851.262-34. Solicito informações sobre multas de trânsito.",1
Meu nome é Henry Batista Correia e meu CPF é 711.240.910-17. Solicito informações sobre meu processo administrativo nº 95496/2024.,1
Peço acesso à relação de servidores que receberam gratificação no mês de julho de 2025.,0
Telefone: 94 91321 7907. Solicito retorno.,1
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
"Sou Isabela Moreira Dias, portador do RG 13.416.427-1 e CPF 628.577.738-11. Gostaria de obter cópia do meu processo.",1
Solicito cópia do contrato nº 63780/2019 firmado entre a Secretaria de Obras do DF e a empresa TechSoluções DF S.A..,0
"Me chamo Helena Cardoso Lima, CPF 667.770.061-50 e RG 70.938.399-4. Peço informações sobre meu benefício.",1
E-mail: thiago.pereira@yahoo.com.br. Solicito acesso às minhas informações.,1
Meu e-mail é maria.lima at gmail.com. Solicito acesso às minhas informações.,1
PIS/PASEP 478.81725.11-2. Solicito atualização cadastral.,1
"Solicito correção de dados cadastrais. Nome: Miguel Araújo Martins, CPF: 039.306.442-58. Dados incorretos no sistema.",1
Documento/Empenho Nº 2018NE68169. Solicito confirmação de recebimento.,0
"Peço a anonimização dos meus dados. Dados: Nome Marcelo Machado Bezerra, CPF 329.460.128-08, Email marcelo@bol.com.br.",1
"Me chamo Francisca Rodrigues Costa, portador do CPF 481.976.392-05 e RG 86.619.797-0. Endereço: Cj Principal, nº 4739, Samambaia, Brasília-DF - CEP 70873-124. Telefone: (21) 990555-6390. Gostaria de informações.",1
Nome: Mariana Teixeira Carvalho. Solicito acesso aos meus dados cadastrais.,1
"Sou Henry Nascimento Reis, portador do CPF 526.760.988-96. Gostaria de saber o andamento do meu requerimento.",1
Peço acesso ao projeto executivo da obra Construção do Hospital Regional.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Beatriz Oliveira Teixeira, CPF: 775.669.601-80, RG 91.994.742-1.",1
"Peço a anonimização dos meus dados. Dados: Nome Ana Freitas Costa, CPF 468.189.239-41, Email ana@bol.com.br.",1
Nome: Ingrid Almeida Cardoso. CPF: 405.260.370-24. Solicito acesso aos meus dados cadastrais no sistema da Instituto de Previdência do DF.,1
Matrícula 20704842. Solicito registros de frequência (consolidado).,0
PIS/PASEP 343.98183.61-1. Solicito atualização cadastral.,1
Peço acesso aos gastos com cartão corporativo da Defensoria Pública do DF.,0
PIS/PASEP 468.16416.03-8. Solicito atualização cadastral.,1
IPTU nº 476303828. Solicito planta do imóvel (sem dados pessoais).,0
"Sou Larissa Martins Souza, portador da CNH nº 05547327511 e CPF 082.336.729-04. Peço informações sobre meu cadastro no DETRAN.",1
Meu e-mail é bruno.oliveira (at) uol.com.br. Solicito acesso às minhas informações.,1
Solicito informações sobre o resultado da licitação nº 80/2021 realizada pela Departamento de Trânsito.,0
"Meu endereço é SQN 112, nº 2874. Solicito atualização.",1
Protocolo: 84980679821. Solicito andamento do processo.,0
Solicito ocorrência atendida pelo PMDF de nº 2012353723388777.,0
Solicito informações sobre o resultado da licitação nº 6/2025 realizada pela Secretaria de Segurança Pública.,0
CPF: 820 757 628 64. Solicito informações.,1
"Sou Enzo Silva Dias, portador da CNH nº 96551595268 e CPF 997.529.681-55. Peço informações sobre meu cadastro no DETRAN.",1
"Meu endereço é Travessa Beira Rio, nº 3841. Solicito atualização.",1
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Fazenda do DF.,0
Peço acesso à relação de servidores que receberam gratificação no mês de fevereiro de 2023.,0
Data do evento: 01/01/2026. Solicito agenda.,0
Solicito retificação cadastral. Meu CPF é 316.647.951-11.,1
"Sou Francisca Silva Nascimento, titular do CPF 811.310.345-70 e título de eleitor nº 209038024589. Gostaria de informações eleitorais.",1
Número Interno 79835714703. Solicito esclarecimentos.,0
"Dados pessoais: Nome Rafael Silva Barbosa, CPF 969.342.030-62, Email rafael.barbosa@hotmail.com. Solicito anonimização.",1
Gostaria de obter a ata de julgamento da licitação nº 17/2022 da Companhia de Saneamento Ambiental.,0
Me chamo Gustavo Ribeiro Ferreira. Solicito acesso aos autos do meu processo SEI.,1
Solicito cópia do contrato nº 86437/2022 firmado entre a Tribunal de Contas do DF e a empresa Soluções Empresariais.,0
Nome: Paulo Almeida Santos. Solicito acesso aos meus dados cadastrais.,1
"Gostaria de obter informações sobre o benefício da minha mãe Maria Teixeira Nascimento, CPF 916.446.855-07.",1
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
PIS: 213.54692.23-9. Solicito informações sobre meu PIS.,1
"Dados pessoais: Nome Thiago Almeida Costa, CPF 039.617.694-19, Email thiago.costa@uol.com.br. Solicito anonimização.",1
